HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
4	4	4	4	2	5	5	1	2	2	3	2	4	5	4	4	4	5	4	5	4	5	28	2	89	US
4	4	2	3	2	5	3	4	4	1	2	3	4	3	5	4	4	1	3	4	5	5	19	1	79	SE
2	4	4	2	2	0	5	2	5	1	3	1	1	5	2	2	1	1	4	4	4	2	20	2	39	US
5	2	3	2	4	3	4	2	5	2	4	1	4	2	4	1	2	2	1	5	2	1	24	1	94	US
5	1	4	3	1	3	1	2	4	1	3	2	2	5	4	3	1	3	4	4	4	3	21	2	87	US
2	2	1	4	3	5	1	4	4	4	2	2	3	5	4	4	4	3	2	3	2	1	15	1	93	CA
4	1	4	3	1	5	1	2	3	5	4	1	1	4	4	4	2	4	2	2	2	2	22	2	90	CA
3	5	3	1	4	4	3	4	4	4	4	2	1	2	5	2	5	2	3	2	5	2	13	1	95	IN
5	1	4	1	3	5	1	5	4	3	1	1	2	4	4	2	4	2	2	4	1	3	37	1	90	US
4	4	4	4	3	5	3	4	5	2	1	2	1	4	4	2	2	1	1	1	4	1	14	2	63	US
2	2	3	5	2	3	4	4	5	2	2	2	2	5	2	2	3	4	1	2	4	1	28	1	87	US
3	3	4	2	4	5	3	2	5	2	1	1	3	4	1	1	1	1	3	4	4	1	37	2	93	CA
5	4	4	4	4	5	3	4	4	2	4	1	4	5	4	4	4	4	5	5	5	5	38	2	60	US
5	2	4	5	2	5	5	5	4	3	5	5	5	4	5	4	5	5	5	4	5	1	17	2	83	BR
4	4	2	1	5	2	4	4	2	1	2	2	1	2	4	1	3	1	2	0	2	1	17	1	88	US
1	4	4	2	4	5	4	5	4	3	1	1	2	5	4	4	2	1	3	4	2	2	23	1	71	US
4	4	4	2	4	3	5	1	4	2	5	4	3	3	1	2	1	2	5	5	5	4	23	1	75	CA
3	4	5	3	2	4	4	4	4	5	5	4	5	5	5	5	5	5	5	4	4	4	35	1	87	US
5	1	2	4	2	4	4	5	5	2	1	1	2	5	4	5	4	4	3	5	2	2	15	2	73	US
5	3	4	4	3	5	4	4	5	4	2	2	3	2	5	2	4	2	1	3	4	2	36	2	90	GB
5	1	2	1	2	3	2	5	4	4	4	1	2	5	5	4	5	5	3	2	4	2	32	1	89	GB
0	3	3	3	2	4	1	5	3	4	1	5	4	3	3	2	3	2	5	4	3	0	18	1	69	US
2	2	4	1	2	4	2	1	4	1	1	1	3	4	5	2	5	2	3	3	3	1	25	1	95	GB
5	2	2	1	5	4	2	4	5	2	4	3	4	4	4	4	3	2	3	2	4	2	21	1	89	US
5	4	4	4	5	3	4	3	4	3	4	1	2	2	5	2	5	1	4	5	4	4	27	2	90	US
2	5	5	2	4	4	5	1	5	1	1	4	1	3	2	2	1	1	4	1	1	3	22	2	51	GB
4	3	1	2	5	5	1	5	4	2	1	2	2	1	4	5	4	4	2	1	1	1	31	1	67	US
4	5	3	3	2	4	4	1	4	1	1	1	2	3	1	2	1	1	2	0	4	3	16	1	94	US
5	4	5	2	2	4	5	3	4	4	4	2	1	4	4	4	5	4	4	5	5	4	30	2	73	IN
5	4	4	3	5	3	4	3	4	2	3	5	5	5	3	3	5	2	4	5	2	4	23	2	71	PH
3	2	4	1	4	3	3	2	4	1	1	4	4	2	1	1	1	2	1	3	4	2	23	2	61	US
5	2	4	4	4	3	2	4	2	5	2	2	1	4	5	3	4	4	3	5	4	3	21	1	93	US
2	1	3	1	2	4	3	1	4	1	1	1	1	4	1	1	1	2	4	2	3	3	19	1	74	US
4	3	2	4	2	4	4	4	5	2	2	5	4	3	5	5	5	5	5	4	4	4	19	2	75	PH
1	2	2	1	2	2	2	2	4	1	5	1	4	1	2	2	2	1	3	1	5	1	13	1	86	US
4	1	2	2	3	4	2	5	5	2	1	1	1	3	5	2	4	1	4	3	5	3	21	1	91	US
4	1	4	2	2	4	4	5	2	5	4	2	3	4	4	5	4	3	4	5	4	3	22	1	75	US
3	2	3	5	2	4	4	2	4	3	1	2	3	5	5	5	4	4	2	1	1	2	25	2	85	US
5	3	4	3	4	2	4	2	4	1	1	0	4	3	2	4	4	2	4	4	3	1	34	2	84	CA
4	2	4	2	4	3	3	4	2	1	1	1	2	5	4	2	2	1	2	4	3	2	47	1	74	US
2	2	4	1	5	5	2	4	3	1	2	2	1	4	4	1	5	4	3	3	3	4	19	1	68	US
5	5	4	2	2	2	4	2	4	3	1	4	3	4	3	2	3	3	1	5	4	2	21	1	91	US
2	2	3	5	4	4	4	2	5	1	2	1	4	4	3	1	2	3	4	3	4	1	13	2	88	US
2	4	2	1	1	2	3	3	4	5	2	5	2	4	4	2	2	2	4	4	3	2	16	1	77	US
1	4	5	1	1	2	5	3	4	1	4	2	3	3	2	2	1	1	4	4	2	4	22	1	89	US
4	4	2	3	4	5	5	1	3	3	4	1	1	5	2	1	1	1	4	4	2	3	13	2	89	GB
3	5	4	1	4	4	4	4	4	2	2	3	5	3	4	4	4	3	3	4	4	2	62	1	88	US
4	1	1	2	4	5	2	5	2	2	1	1	1	1	2	1	5	2	4	4	5	4	29	1	77	CA
5	4	5	1	4	5	5	4	5	5	4	2	4	4	4	3	2	1	4	4	3	4	31	2	82	US
2	3	4	3	1	5	5	2	3	2	2	1	2	4	5	4	2	3	3	1	2	2	43	1	52	GB
4	4	1	2	5	5	5	4	3	1	5	4	3	5	5	4	4	2	5	5	4	5	24	2	74	US
4	3	4	3	3	4	3	2	4	4	4	4	3	5	4	5	4	5	5	5	5	4	18	2	93	US
3	4	3	2	2	4	4	2	3	2	1	2	2	2	3	4	4	3	1	2	2	1	19	2	69	US
4	4	3	1	4	3	3	3	3	2	2	4	4	5	4	2	2	1	1	1	2	2	17	1	96	US
0	0	5	2	1	4	5	3	5	4	4	2	5	4	3	5	4	3	4	4	4	4	38	1	82	AU
5	3	4	5	5	5	4	5	2	4	1	2	4	4	5	5	5	5	2	4	2	2	27	2	94	US
4	3	1	3	3	4	4	1	2	1	1	1	2	3	1	1	2	1	4	5	3	4	14	2	68	US
1	5	4	2	1	4	5	1	5	2	1	3	4	5	2	1	2	2	1	4	2	3	13	1	82	US
4	3	4	1	1	3	5	2	4	2	3	1	4	3	4	2	1	1	3	4	4	2	14	2	93	IN
2	1	4	4	5	4	2	4	5	4	1	3	2	3	4	5	4	5	2	5	5	4	15	2	99	GB
5	1	4	3	3	4	3	4	4	2	1	2	1	3	4	2	1	0	2	4	1	1	32	1	78	US
5	1	1	5	4	4	1	4	1	4	1	1	2	1	4	4	1	2	3	3	5	4	21	2	72	US
1	5	4	1	3	4	5	2	5	2	4	2	4	4	4	0	3	2	2	3	4	1	13	2	97	US
4	1	4	3	3	3	4	2	2	1	4	4	4	4	3	4	3	2	5	5	4	2	39	1	78	PL
5	5	3	4	1	3	4	4	3	2	2	3	3	4	5	2	3	2	2	4	2	3	27	1	45	US
4	4	4	2	4	5	2	3	1	1	1	4	2	4	4	0	1	1	4	4	3	4	18	2	88	US
4	4	4	5	4	5	3	5	4	5	2	3	2	4	4	3	4	1	2	1	2	3	13	2	96	US
5	2	1	1	4	4	4	4	2	2	4	4	2	4	3	3	4	2	1	3	2	1	20	1	86	US
3	2	1	3	4	2	0	5	2	1	4	3	3	4	4	5	3	2	2	5	3	2	23	0	98	CA
4	5	4	2	4	4	3	3	4	4	2	2	5	4	4	4	4	2	4	4	3	5	25	1	90	AU
4	4	4	2	2	4	3	4	4	1	2	3	1	4	5	1	1	1	5	5	4	4	29	2	95	GB
3	2	4	2	2	4	4	4	4	5	1	1	1	3	4	3	3	3	2	3	3	2	40	1	67	US
5	1	2	4	5	4	4	2	4	5	3	5	4	4	5	5	4	4	4	5	5	4	23	1	85	US
4	3	5	3	5	5	4	4	2	4	2	1	3	3	5	5	2	4	3	4	2	2	13	2	94	GB
5	2	2	2	1	4	4	4	3	5	2	3	3	4	4	4	3	2	3	4	1	3	15	2	93	US
3	2	2	1	1	4	4	1	4	1	1	1	1	1	2	2	1	2	3	0	4	2	14	1	85	US
5	1	2	1	3	4	2	1	2	2	3	1	2	3	1	1	1	1	4	5	5	4	28	1	74	US
5	1	5	3	1	3	4	3	4	1	1	1	1	4	1	1	1	2	2	3	2	1	38	1	83	US
4	4	1	4	3	3	4	4	3	1	2	0	2	5	5	3	2	4	4	5	1	3	16	1	71	SE
5	4	2	4	3	4	5	4	4	5	4	4	5	5	4	2	2	2	4	5	5	3	21	2	73	US
4	4	5	4	3	5	1	3	4	2	2	1	4	3	5	4	3	2	1	1	2	2	36	2	88	CA
4	3	5	4	3	4	4	2	1	1	5	3	5	3	5	5	5	4	3	5	3	4	39	1	91	GB
4	2	1	4	3	2	4	1	4	2	0	3	3	5	3	2	4	2	4	4	1	3	22	1	54	US
5	3	3	2	3	5	2	4	4	1	2	2	2	4	5	4	2	5	4	5	5	4	20	1	82	US
5	4	4	2	4	3	4	3	5	1	1	1	1	3	3	2	3	2	1	4	0	1	16	2	78	US
5	5	4	2	3	3	5	4	5	2	3	2	2	5	4	3	1	4	4	4	5	3	18	1	62	GB
4	2	2	2	5	4	4	3	5	5	2	3	2	4	4	4	4	3	3	4	3	5	25	1	77	CA
5	4	4	5	2	4	4	2	3	1	4	4	4	0	5	3	5	2	5	4	4	2	60	2	75	US
3	4	5	4	1	4	4	4	2	2	4	3	2	2	3	2	4	2	4	5	4	2	29	2	84	US
4	1	2	1	2	4	4	2	3	4	1	1	3	4	4	4	0	2	1	4	1	2	23	1	76	IN
2	1	1	2	4	4	1	5	2	1	1	1	2	5	3	2	3	2	3	5	5	5	33	2	89	DE
5	1	4	4	2	4	2	0	2	1	1	1	4	4	4	4	2	0	2	4	5	2	15	1	93	AU
3	2	4	2	4	3	2	2	4	2	1	1	2	4	2	3	3	1	1	3	2	3	27	1	83	AU
4	4	5	2	2	4	5	3	5	1	4	2	4	3	5	4	4	4	4	4	4	2	21	1	77	US
3	3	2	2	4	4	3	3	4	4	5	0	3	4	5	3	5	2	2	4	5	1	46	1	80	US
4	1	1	3	5	3	3	5	4	2	1	2	4	5	5	4	2	4	3	4	5	4	18	2	76	CA
2	3	4	2	2	0	3	4	5	1	1	1	4	1	2	1	3	2	1	4	2	1	18	1	78	US
4	3	4	2	3	2	4	2	4	2	4	4	2	4	2	1	1	2	4	4	5	5	55	2	83	US
4	1	2	4	2	2	1	5	0	2	2	1	2	1	3	1	1	1	1	1	2	1	45	2	96	US
5	4	5	5	5	5	5	4	4	5	2	4	5	5	5	5	5	5	4	3	5	4	18	1	74	GB
5	1	2	1	3	4	3	4	4	2	1	1	3	4	5	0	4	5	5	5	2	5	37	1	97	PH
5	4	3	3	4	4	3	4	5	2	4	4	3	4	4	2	4	4	4	4	2	3	30	1	99	US
5	3	4	2	4	5	2	4	4	2	3	1	4	2	3	3	4	2	4	5	3	2	38	2	71	US
5	3	4	5	5	4	4	5	4	2	3	1	2	5	5	3	2	5	3	4	1	3	34	2	92	CA
5	4	2	2	4	4	4	2	5	4	2	5	2	2	4	1	3	2	5	4	5	3	17	2	85	CA
5	4	5	3	5	5	4	4	4	4	1	2	2	4	3	3	2	3	4	0	4	2	34	1	72	US
4	4	4	1	4	4	3	2	5	2	2	4	4	5	2	2	4	2	3	4	4	1	34	2	80	BR
2	2	4	3	1	3	1	3	4	1	1	0	2	3	3	2	2	1	3	5	4	3	24	1	77	DE
5	4	4	3	2	4	4	5	5	2	1	2	2	3	5	5	5	5	4	4	4	4	23	2	98	US
4	1	3	4	5	4	4	2	4	2	1	1	2	5	4	3	2	3	5	5	4	4	40	1	69	PH
5	2	4	4	5	5	2	4	4	1	1	1	4	5	3	1	4	3	4	5	4	2	34	1	86	AU
4	4	4	5	1	5	2	2	5	1	1	2	3	2	4	3	3	3	1	4	4	1	20	2	69	CA
2	3	2	4	2	4	2	3	4	4	4	3	4	5	5	4	4	3	2	4	4	3	16	2	45	US
1	2	2	2	2	4	4	1	2	3	2	2	4	3	4	1	1	3	2	2	1	3	74	1	75	CA
4	4	3	4	4	5	5	4	4	4	3	4	4	5	5	4	4	5	5	5	5	4	22	2	96	DE
3	4	5	4	4	5	5	4	5	4	2	1	4	4	5	4	4	3	2	5	5	5	31	1	79	US
3	4	3	3	4	1	5	5	2	3	2	1	2	1	5	5	3	1	1	2	1	1	33	2	79	PL
5	2	5	4	2	5	4	4	5	4	4	3	3	5	5	5	5	4	4	4	1	1	13	1	97	US
5	5	5	3	4	5	4	5	5	1	4	2	5	3	4	5	5	4	3	4	4	4	15	2	45	US
5	2	5	5	5	5	2	4	5	4	3	1	2	4	5	5	5	4	5	1	4	4	21	2	98	US
4	4	5	1	0	4	4	0	2	2	3	3	4	4	5	2	1	2	4	5	4	4	38	2	77	GB
5	5	4	5	5	4	5	4	5	3	4	3	2	5	5	5	4	2	5	5	4	3	19	1	99	IN
5	3	5	1	2	2	2	1	4	1	1	2	3	3	1	1	1	1	2	2	4	1	17	1	70	US
4	3	0	4	4	4	3	5	2	3	2	2	3	1	0	4	4	4	4	4	4	2	13	1	96	PH
5	2	2	4	2	4	3	1	4	2	4	2	1	2	1	1	1	1	2	4	2	2	27	2	94	US
2	2	1	2	1	4	1	3	2	4	1	1	1	4	1	3	1	1	2	4	4	1	20	1	83	US
2	5	4	2	2	4	0	3	3	1	4	2	2	5	1	4	0	2	4	5	2	0	13	2	74	DE
5	4	2	4	1	5	4	4	5	5	2	5	1	5	3	2	1	2	4	4	4	5	16	2	97	CA
5	5	5	2	5	5	5	4	5	5	4	2	4	5	5	5	4	4	5	5	5	5	25	1	96	US
5	1	4	4	4	5	2	2	4	5	3	1	1	4	5	5	0	4	2	5	3	1	42	1	74	US
5	4	5	3	3	2	4	4	5	3	2	2	1	4	5	2	4	2	3	5	2	4	29	2	93	US
5	1	3	2	4	4	2	3	4	4	4	4	3	4	4	3	3	4	4	5	5	2	23	1	74	US
2	5	5	2	5	2	4	2	4	2	3	1	0	4	3	3	4	2	4	5	4	4	19	2	93	US
4	3	1	2	3	4	2	2	2	3	1	2	1	4	2	2	1	2	1	4	4	3	29	2	92	CA
1	1	2	2	1	2	1	2	1	2	1	1	2	4	1	1	1	1	2	3	3	1	18	1	80	US
4	4	2	1	5	3	2	3	4	2	3	3	4	4	4	3	2	0	4	2	1	2	39	2	84	US
5	2	5	1	4	4	4	1	2	2	4	1	3	4	2	2	4	3	4	4	2	1	41	2	89	GB
4	1	1	1	4	4	1	5	4	1	1	1	1	0	1	1	1	1	2	3	3	2	24	2	99	AU
5	4	4	2	5	4	3	3	4	0	2	3	5	4	2	3	2	4	2	5	4	2	31	1	99	US
3	5	5	3	5	4	5	1	4	3	2	4	4	4	5	5	4	5	5	5	4	3	22	2	85	US
4	1	4	4	2	5	2	4	4	3	2	2	1	1	1	4	2	4	2	4	0	2	16	1	60	US
4	1	1	1	2	5	5	3	2	2	2	2	2	5	5	1	2	2	3	1	1	1	25	2	86	PL
5	3	3	2	2	4	3	4	4	5	1	1	4	4	4	5	4	3	4	5	4	4	17	2	83	US
4	3	5	5	2	5	4	4	5	1	1	2	4	5	4	3	3	3	4	3	4	3	29	3	91	US
5	4	5	2	4	5	4	0	4	3	5	4	4	4	4	4	2	2	4	4	3	1	13	2	79	US
3	3	4	1	4	4	5	3	4	1	3	4	5	5	5	4	2	3	4	5	4	1	20	2	50	US
4	2	4	4	5	4	4	5	5	3	1	1	2	4	4	4	3	2	4	5	4	5	13	2	81	CA
3	1	0	3	1	4	3	1	2	4	1	2	1	5	1	2	1	2	0	5	4	2	15	2	81	AU
5	4	4	4	5	2	4	4	4	4	4	4	4	5	5	3	4	4	4	4	5	3	38	2	65	US
5	4	4	2	4	5	4	3	5	1	4	5	5	5	4	4	2	4	4	5	4	5	21	1	77	US
5	3	4	4	5	5	5	4	5	4	1	2	2	4	4	4	5	2	5	4	5	5	31	1	91	US
4	2	2	4	4	4	4	3	4	2	4	2	5	4	4	2	2	2	2	5	4	2	21	1	75	US
4	1	1	3	4	4	3	2	2	4	2	1	1	1	4	4	3	4	3	4	2	2	30	1	94	US
5	3	5	2	5	5	4	4	3	3	2	1	1	2	4	3	3	3	2	4	4	1	71	2	92	US
4	1	5	1	5	5	4	2	5	5	1	1	4	4	2	1	5	4	1	1	2	2	25	2	79	AU
4	4	5	2	2	5	2	4	0	1	2	4	1	5	4	4	1	1	5	3	4	3	28	1	84	US
4	3	2	3	1	3	4	4	4	1	2	1	1	4	4	2	4	2	2	5	2	1	17	2	72	US
2	5	2	2	2	5	5	4	5	2	1	4	4	5	4	3	4	1	2	5	3	2	20	1	80	GB
4	2	4	2	2	4	4	2	1	1	1	2	2	3	2	2	2	1	4	1	1	2	14	2	74	US
4	1	4	4	2	5	4	2	3	2	2	3	2	4	1	3	1	2	1	2	1	1	14	2	71	CA
5	4	2	1	3	5	2	5	4	3	4	0	4	5	4	3	4	3	3	3	4	2	26	2	81	US
4	4	3	4	4	4	3	5	4	4	5	4	4	4	5	4	5	5	5	2	5	4	18	2	67	US
1	5	2	3	5	5	4	5	3	1	1	1	2	5	4	4	1	2	4	4	5	4	30	2	74	CA
4	2	4	4	0	5	0	4	2	2	1	1	4	1	5	1	2	3	1	1	1	1	28	2	99	US
3	3	5	4	3	3	3	1	4	2	1	4	4	4	3	1	3	2	1	4	4	1	14	1	66	CA
4	4	3	5	4	5	3	4	3	5	4	2	4	5	5	5	5	2	3	4	4	3	13	2	80	US
5	5	4	1	5	3	4	5	4	1	1	1	4	5	3	3	5	3	4	1	4	2	13	2	88	DE
2	5	3	2	2	3	5	1	3	3	5	5	4	5	2	2	4	3	4	5	4	3	17	1	99	US
5	4	1	4	2	4	2	2	4	5	1	1	2	4	5	2	5	1	1	3	4	1	13	1	82	US
5	2	4	5	5	4	2	4	4	0	1	1	1	3	5	3	3	3	3	3	2	2	33	2	59	US
1	2	4	2	2	4	4	1	5	2	1	4	4	5	3	2	2	3	5	5	4	4	28	1	95	US
5	4	1	2	2	5	3	2	4	3	1	5	1	2	4	4	3	4	3	4	2	3	17	2	77	SE
3	3	4	1	2	5	2	3	2	5	3	1	2	1	4	4	2	1	4	4	4	0	27	1	95	AU
2	4	4	2	2	2	5	3	4	2	2	2	3	3	3	2	2	2	4	4	4	3	24	1	33	US
1	5	5	2	4	2	4	2	4	2	1	1	1	1	2	1	1	1	1	2	2	2	22	2	74	US
4	3	5	3	3	3	1	3	3	3	4	4	4	5	4	1	1	1	1	4	2	1	24	2	62	CA
5	4	4	5	5	5	2	5	2	3	5	5	5	5	4	4	5	5	5	4	3	5	20	1	91	US
3	4	4	3	2	5	4	3	5	2	5	3	3	5	5	3	2	2	2	3	1	2	15	2	84	BR
5	3	3	5	3	3	4	1	4	4	2	3	2	5	4	2	2	2	3	4	2	2	17	2	95	US
4	5	4	2	3	4	4	4	4	5	5	5	5	5	4	3	4	2	2	4	4	2	20	1	93	US
4	1	2	2	4	5	2	2	2	2	1	2	3	4	5	4	4	1	1	2	3	2	13	1	88	US
4	5	5	2	4	4	4	5	5	5	3	5	5	4	4	4	4	2	4	5	5	4	42	1	88	US
5	2	3	4	5	4	5	3	4	2	3	2	2	5	4	5	5	2	5	5	4	4	22	2	92	GB
4	1	2	4	3	2	3	5	2	2	1	1	4	4	2	3	4	2	3	3	2	2	24	1	87	CA
5	4	4	4	2	4	5	2	5	3	2	3	2	1	4	3	2	2	5	5	5	4	25	1	81	US
2	2	2	3	4	3	5	5	3	4	4	2	4	2	5	5	2	5	5	4	4	3	28	2	90	GB
5	4	5	5	4	5	4	4	4	2	2	1	2	4	5	5	4	4	4	2	4	2	29	1	98	CA
5	4	4	4	2	3	4	5	3	0	3	4	2	5	4	1	4	3	3	4	2	2	16	2	95	US
4	2	2	4	4	5	1	2	3	1	4	4	1	3	4	5	2	1	3	4	3	2	13	1	86	US
5	4	4	4	2	4	5	4	4	2	2	2	2	4	4	5	5	4	3	4	5	4	20	2	95	GB
4	4	4	2	5	4	5	5	4	2	5	4	5	5	4	5	3	4	2	4	5	3	26	1	94	US
2	1	1	2	4	2	1	2	4	2	4	1	2	3	1	1	1	1	1	2	1	2	32	2	91	US
3	1	2	3	4	3	2	1	4	2	1	1	1	5	3	2	1	1	1	4	4	1	14	1	74	GB
2	1	4	2	5	4	1	2	2	1	0	4	4	5	5	2	4	4	1	1	4	1	20	1	72	US
4	4	4	2	4	4	3	4	3	5	2	5	1	4	4	4	3	4	2	0	2	3	31	1	89	CA
4	4	5	2	1	4	2	3	4	2	2	1	1	2	1	2	4	2	1	1	2	1	24	2	68	US
4	4	3	4	3	4	4	1	4	1	2	1	4	5	4	4	2	4	3	5	4	2	20	1	84	US
5	3	4	4	1	5	3	2	3	2	1	4	3	5	3	4	5	1	4	5	5	4	33	1	90	US
5	4	4	2	3	3	2	2	5	1	2	1	5	5	3	3	1	2	4	5	5	2	20	1	57	PL
5	4	4	5	3	4	4	5	5	2	0	4	4	4	4	4	3	2	1	3	2	2	37	1	84	US
5	3	3	2	2	5	4	4	5	1	4	1	2	3	5	5	2	2	2	4	3	2	51	1	66	US
4	3	4	3	5	3	1	3	3	4	5	3	4	4	5	5	3	4	4	2	4	3	44	2	84	US
4	4	4	3	4	5	2	4	4	1	4	3	4	3	5	4	2	2	5	4	5	4	22	1	57	US
5	4	5	4	3	4	4	4	2	2	0	5	5	5	4	2	2	2	4	4	4	3	15	2	84	US
4	4	2	2	2	5	3	3	3	3	2	4	2	4	2	4	4	2	3	3	2	4	13	1	95	GB
5	1	2	1	2	5	4	3	4	0	1	1	1	3	4	1	2	1	4	4	1	2	13	2	63	AU
4	5	4	4	5	5	5	2	5	5	5	4	5	5	5	5	5	5	5	5	5	4	18	1	65	US
5	4	4	4	1	3	5	2	5	1	5	4	5	0	4	2	3	4	4	0	4	3	38	1	82	US
1	3	4	2	5	2	5	3	3	2	1	2	1	2	4	3	2	1	1	2	2	1	26	1	79	GB
5	5	5	5	4	2	5	4	5	4	4	5	4	5	1	3	2	3	4	4	3	4	41	1	98	GB
4	2	4	4	2	4	0	1	5	1	4	5	3	5	4	4	4	2	4	5	4	4	22	2	88	US
4	3	4	3	5	5	5	2	4	4	2	1	2	5	2	2	1	1	4	4	1	3	22	2	79	IN
4	2	4	2	2	4	4	0	4	3	2	2	1	5	5	4	4	1	4	4	4	3	21	2	84	US
5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	0	5	5	25	1	88	US
5	5	5	4	5	5	5	4	5	2	4	4	4	5	5	5	0	4	3	2	2	4	14	2	94	US
4	2	1	2	0	5	3	4	3	3	0	4	3	5	4	3	3	4	2	3	4	3	15	2	84	US
5	5	3	1	3	4	3	3	2	3	1	1	2	1	4	2	5	3	2	3	2	2	30	2	93	CA
2	5	3	1	5	4	5	5	4	4	4	2	4	0	1	3	2	1	3	4	5	5	26	2	87	US
4	1	5	2	4	5	2	3	2	2	4	3	3	4	5	4	3	1	2	4	4	1	20	2	95	GB
4	4	5	2	4	4	0	4	4	2	4	2	2	3	1	2	4	4	3	2	5	2	17	2	87	SE
5	4	2	2	4	4	2	0	4	1	4	2	5	4	4	4	5	3	4	4	4	1	31	1	79	US
5	2	1	4	1	4	1	4	1	2	3	5	4	3	4	2	3	2	3	5	2	2	14	1	91	US
2	2	4	2	5	4	4	2	0	1	5	5	5	0	2	4	5	1	1	4	2	3	13	1	67	US
4	2	1	4	1	4	2	2	2	3	1	1	5	4	1	1	1	2	2	3	4	2	28	2	96	DE
3	3	5	1	3	4	4	2	3	1	1	2	2	3	1	1	1	4	1	2	1	1	24	2	78	US
5	2	5	4	2	2	4	2	3	2	1	1	1	2	4	3	5	0	1	1	1	2	13	1	92	US
5	5	4	3	5	5	5	5	5	4	4	4	5	4	5	5	5	4	5	5	4	5	20	2	72	US
4	4	5	3	2	5	4	4	5	5	2	4	4	4	2	2	2	3	4	4	4	2	13	2	99	US
4	4	4	3	2	4	3	4	2	4	2	2	4	1	3	3	4	2	3	5	4	2	28	1	66	AU
3	2	2	1	2	2	3	1	4	1	4	2	4	5	2	2	4	2	2	3	3	2	21	1	68	US
5	3	4	2	4	5	4	4	2	4	4	4	0	4	4	4	5	4	4	4	4	4	32	2	92	DE
5	2	4	3	3	5	2	5	4	3	4	5	5	5	5	5	5	5	5	5	4	5	41	1	97	US
5	2	3	5	4	4	2	2	2	1	1	1	1	2	4	4	1	2	1	1	1	1	13	1	97	US
5	2	4	4	3	4	5	3	4	4	5	4	2	1	5	5	5	2	4	4	4	2	34	2	90	CA
2	3	3	2	1	4	4	1	5	2	1	2	3	5	3	4	2	1	3	4	3	3	34	1	92	BR
4	0	2	5	4	4	3	4	4	1	2	1	2	2	4	5	4	4	5	5	5	5	27	2	82	US
4	5	4	2	1	4	5	5	4	3	2	1	1	2	4	2	4	1	1	1	4	2	21	1	94	US
1	1	2	2	4	4	3	4	4	3	3	3	4	5	4	3	2	2	5	0	5	3	18	1	94	GB
4	4	4	2	4	3	4	2	4	5	5	4	3	4	5	3	3	2	3	2	5	2	21	1	54	GB
2	2	0	3	4	2	2	4	4	4	4	5	4	4	4	4	2	2	5	4	4	3	15	2	91	PL
5	5	4	4	1	3	5	5	4	3	5	0	4	5	2	4	1	1	2	3	3	2	13	1	54	GB
5	2	4	3	5	5	2	5	5	5	5	4	5	5	5	5	5	5	4	5	4	2	33	1	88	US
5	2	2	2	2	3	4	3	4	3	2	1	4	4	4	2	1	3	5	5	5	5	23	2	76	US
1	4	1	1	1	4	2	2	3	2	1	1	4	4	5	2	1	2	3	5	2	3	26	2	74	GB
5	1	1	3	1	3	1	1	4	2	2	2	2	5	4	1	4	2	4	4	1	3	31	1	74	CA
2	4	5	0	3	5	5	2	5	2	5	3	3	4	3	4	2	2	3	3	2	4	25	1	95	US
5	4	3	4	5	5	5	4	2	2	2	2	2	5	5	0	4	1	3	4	4	3	14	2	68	US
4	3	2	4	3	5	5	2	5	2	4	4	4	5	4	4	4	3	4	5	5	5	28	1	55	AU
2	1	4	2	2	5	4	3	3	5	4	3	3	3	1	3	4	1	3	3	4	2	32	1	72	US
2	4	4	2	1	4	1	2	2	1	5	4	1	5	1	2	1	1	2	1	4	1	25	1	90	GB
1	2	1	2	2	4	3	4	3	1	1	1	1	5	2	1	1	3	2	4	1	2	25	1	59	US
1	5	4	2	4	4	4	4	4	4	2	5	5	5	4	2	4	2	2	4	4	3	25	1	60	US
4	1	3	2	2	4	4	2	4	3	5	2	4	5	1	1	2	1	4	5	4	2	29	1	95	US
5	4	3	1	4	5	5	5	5	0	1	1	1	2	5	5	5	5	1	2	1	0	36	2	71	US
5	2	4	3	3	4	4	5	5	5	0	2	5	4	4	4	3	2	5	5	4	4	22	1	68	GB
3	4	5	5	4	3	4	4	5	2	4	2	1	1	3	2	1	1	4	4	1	1	19	1	64	US
4	2	2	2	2	5	3	4	1	1	3	3	4	4	4	1	5	1	5	5	5	4	23	1	79	BR
5	2	4	4	2	4	3	3	5	4	5	5	4	3	2	4	5	4	4	4	1	2	39	1	81	CA
5	2	2	1	3	5	3	2	5	4	4	2	2	3	4	4	4	4	5	5	4	4	17	2	69	US
4	1	4	4	4	5	1	2	1	1	1	2	3	4	4	3	5	1	5	5	2	2	23	2	87	US
2	1	3	1	5	5	4	4	5	1	4	2	3	5	0	3	2	2	2	4	3	3	14	2	79	US
4	3	2	3	2	4	5	4	4	2	5	4	5	5	4	3	5	4	4	5	4	4	14	1	70	AU
5	3	2	1	2	5	3	2	4	1	1	3	3	4	1	1	2	2	4	2	1	1	16	1	88	US
4	5	5	2	2	5	4	2	4	2	1	1	1	5	4	1	2	1	3	2	2	1	14	2	71	AU
