participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender
R02138	4	1	4	2	4	4	3	1	2	2	1
R02139	4	5	5	1	3	4	5	4	5	3	2
R02140	5	4	2	3	2	3	4	4	2	2	1
R02141	5	4	5	5	4	5	5	2	5	2	2
R02142	3	4	5	1	1	4	5	4	5	2	2
R02143	4	3	4	5	5	5	5	4	5	1	1
R02144	4	5	5	4	5	5	5	5	5	5	1
R02145	3	4	4	1	4	3	4	4	3	5	2
R02146	3	1	5	1	2	3	3	2	2	1	2
R02147	5	2	5	2	3	0	5	2	5	2	2
R02148	5	5	5	3	3	4	5	5	5	1	1
R02149	3	4	5	2	4	3	3	4	3	2	2
R02150	4	5	4	3	3	4	4	4	5	3	2
R02151	4	5	4	1	2	2	3	1	0	1	1
R02152	4	2	3	5	5	4	4	4	2	5	1
R02153	2	4	4	1	1	5	4	2	4	1	1
R02154	5	2	4	2	5	4	5	4	4	3	2
R02155	4	5	2	3	4	5	4	4	5	3	1
R02156	4	4	2	4	3	5	5	4	5	4	1
R02157	5	4	5	4	3	4	5	4	4	2	2
R02158	5	4	5	5	3	5	4	5	5	5	2
R02159	5	3	5	4	4	2	4	4	4	1	1
R02160	5	4	5	2	3	4	4	3	4	5	2
R02161	5	1	1	3	2	4	2	3	2	5	1
R02162	4	0	3	3	2	5	2	5	3	3	1
R02163	3	2	5	4	4	3	5	4	4	3	2
R02164	5	4	5	4	5	3	4	4	5	2	1
R02165	5	2	5	4	2	5	4	4	4	5	2
R02166	3	4	4	2	4	5	5	2	3	4	1
R02167	4	4	4	5	3	3	3	5	5	2	2
R02168	5	4	2	4	3	5	4	5	5	5	1
R02169	5	2	2	2	2	3	3	3	4	3	1
R02170	4	5	5	3	5	5	5	4	5	2	2
R02171	3	3	3	1	1	5	5	2	3	2	1
R02172	3	2	4	2	2	0	2	5	4	1	1
R02173	2	3	3	5	2	4	4	2	2	3	2
R02174	5	5	5	2	4	5	4	4	5	2	2
R02175	3	4	5	2	0	5	2	2	5	1	2
R02176	4	1	1	2	3	4	1	3	3	2	1
R02177	4	4	5	1	1	4	4	2	4	1	2
R02178	4	3	1	4	3	5	4	2	2	3	1
R02179	5	2	3	2	2	5	4	2	4	3	1
R02180	4	5	5	4	4	4	4	5	5	4	2
R02181	5	5	5	4	2	4	5	4	5	5	1
R02182	2	5	5	2	4	5	4	3	4	2	1
R02183	2	2	5	2	2	4	1	2	4	3	1
R02184	5	4	5	3	2	5	4	5	5	4	1
R02185	5	2	2	4	3	4	3	4	4	5	1
R02186	4	4	5	3	4	4	5	5	5	3	1
R02187	3	5	5	4	2	4	4	4	5	5	2
R02188	3	4	2	5	4	5	4	4	5	5	1
R02189	5	4	4	5	4	5	4	4	5	4	2
R02190	2	4	5	3	4	4	4	5	4	3	2
R02191	2	5	2	2	3	1	4	3	4	2	1
R02192	5	2	5	5	5	5	4	5	5	2	2
R02193	3	4	4	1	2	1	0	2	5	2	1
R02194	4	4	4	4	4	3	3	5	4	4	2
R02195	5	1	4	3	1	4	1	4	4	1	2
R02196	5	2	4	4	2	4	2	4	4	2	1
R02197	5	2	5	5	5	4	4	4	5	4	2
R02198	1	2	4	5	3	5	4	5	4	3	1
R02199	4	2	4	3	3	5	4	4	4	5	1
R02200	4	1	1	2	4	3	2	4	2	1	1
R02201	2	1	2	2	0	5	3	4	2	2	1
R02202	4	1	3	3	4	4	4	3	3	2	1
R02203	3	5	5	1	2	1	5	2	4	1	2
R02204	2	2	2	3	1	4	1	1	1	1	2
R02205	4	2	4	1	3	4	2	3	3	1	1
R02206	4	4	5	2	4	4	5	4	4	1	2
R02207	3	3	3	1	2	4	4	3	3	1	1
R02208	3	1	4	2	1	5	2	1	5	2	2
R02209	5	1	3	2	0	5	2	4	3	2	1
R02210	4	2	4	2	2	4	4	2	4	2	2
R02211	4	2	5	4	4	4	2	4	3	3	1
R02212	4	2	4	4	5	4	4	5	3	2	2
R02213	2	2	4	3	3	3	4	5	2	2	2
R02214	5	3	4	2	4	4	3	4	4	4	2
R02215	5	5	2	5	1	4	2	5	4	4	1
R02216	2	1	5	2	4	4	4	2	4	3	2
R02217	4	0	5	0	3	3	3	3	5	2	2
R02218	4	2	2	2	1	4	4	2	1	3	2
R02219	5	5	4	3	4	2	5	4	5	2	2
R02220	2	1	3	1	4	4	2	1	1	4	2
R02221	4	5	5	5	5	5	5	2	5	4	2
R02222	4	1	5	4	4	5	3	4	4	3	2
R02223	4	2	4	1	1	3	3	1	3	2	1
R02224	5	2	4	5	5	3	4	4	5	4	2
R02225	3	4	5	2	2	2	4	0	5	3	2
R02226	5	4	2	4	3	4	2	5	3	1	2
R02227	2	5	5	2	2	5	2	1	4	2	1
R02228	4	3	4	3	2	4	2	4	4	4	2
R02229	5	2	3	3	4	4	4	4	2	2	1
R02230	0	4	4	3	3	4	4	4	5	3	1
R02231	5	4	5	3	5	4	4	5	4	0	2
R02232	4	4	4	4	5	5	4	4	4	5	2
R02233	0	4	3	3	4	5	4	2	4	2	1
R02234	3	5	4	2	4	4	3	5	5	4	1
R02235	5	5	5	1	2	4	5	3	5	2	1
R02236	4	2	2	2	1	2	1	5	4	3	2
R02237	4	4	5	3	2	4	5	4	4	3	2
R02238	5	5	4	4	5	5	4	5	4	2	1
R02239	5	5	4	2	4	4	5	5	5	5	1
R02240	5	3	3	2	4	4	4	5	4	5	1
R02241	4	3	5	2	4	5	4	3	4	1	2
R02242	4	4	4	1	2	5	4	1	4	2	1
R02243	5	1	3	4	3	4	2	2	4	4	2
R02244	2	4	3	1	4	5	4	4	2	1	1
R02245	5	4	5	2	3	5	4	3	5	2	2
R02246	5	2	4	4	5	5	4	2	5	2	1
R02247	4	2	2	4	4	4	2	5	4	5	1
R02248	0	2	4	2	2	4	1	2	1	3	2
R02249	5	4	5	2	4	5	4	4	4	4	1
R02250	5	5	5	4	5	2	4	2	4	3	2
R02251	5	5	4	4	4	3	2	4	5	4	2
R02252	5	4	4	2	2	4	5	2	4	2	2
R02253	1	2	2	1	3	4	4	2	2	1	2
R02254	4	4	5	1	1	5	3	5	4	2	2
R02255	5	4	4	4	2	4	3	2	4	1	2
R02256	5	4	5	3	2	0	5	4	5	4	2
R02257	4	2	4	1	2	4	2	4	2	2	1
R02258	2	4	5	2	1	4	4	1	3	1	1
R02259	4	4	5	4	4	4	4	5	4	2	2
R02260	5	4	4	2	4	4	5	4	5	2	1
R02261	4	2	4	4	2	2	2	1	2	4	2
R02262	1	2	2	4	3	4	4	2	2	2	2
R02263	4	4	5	2	3	4	1	2	5	1	2
R02264	4	4	4	5	5	5	3	5	5	2	2
R02265	5	4	5	5	5	4	4	4	5	5	2
R02266	5	4	4	5	3	5	2	5	4	5	1
R02267	5	5	5	1	4	5	4	5	4	1	1
R02268	4	2	3	2	3	4	4	4	4	2	1
R02269	1	2	5	0	3	4	4	2	4	1	2
R02270	4	5	5	2	4	5	5	5	4	1	2
R02271	4	4	2	3	2	4	5	1	5	2	1
R02272	5	1	2	5	2	4	3	5	4	4	2
R02273	4	5	5	2	4	4	4	3	4	1	1
R02274	2	3	3	2	4	2	4	4	1	1	2
R02275	4	5	5	2	4	4	4	5	4	2	1
R02276	3	5	4	3	4	5	4	3	5	1	1
R02277	2	2	4	0	3	3	2	3	3	2	2
R02278	5	4	5	2	4	2	4	5	4	5	2
R02279	2	2	4	2	2	2	5	3	4	2	1
R02280	5	1	3	1	2	3	2	3	1	2	2
R02281	2	4	5	2	1	4	4	2	5	2	2
R02282	2	3	1	0	3	4	2	1	1	1	1
R02283	4	4	2	2	2	5	3	4	3	4	1
R02284	2	5	5	1	3	4	4	2	3	1	2
R02285	1	1	1	1	1	4	1	2	1	1	1
R02286	4	4	3	1	2	4	4	3	3	2	2
R02287	5	2	5	5	2	5	1	4	4	5	2
R02288	2	4	5	2	2	4	5	1	3	3	2
R02289	5	3	4	5	5	4	5	5	4	4	1
R02290	5	4	5	5	4	3	2	4	5	3	2
R02291	5	5	5	3	5	5	5	5	5	3	2
R02292	3	1	3	1	3	4	3	1	3	2	1
R02293	5	1	5	4	4	4	4	4	5	4	1
R02294	3	1	4	2	2	3	4	3	4	1	1
R02295	5	4	5	3	4	5	4	2	4	4	1
R02296	4	1	5	4	3	4	4	4	3	2	2
R02297	5	5	4	1	0	4	3	5	4	4	2
R02298	4	5	5	2	2	4	5	2	4	1	2
R02299	4	3	2	3	2	4	2	2	3	1	2
R02300	4	1	4	4	4	5	4	4	5	2	2
R02301	4	4	4	2	1	5	4	1	3	1	1
R02302	1	4	3	1	3	5	1	4	1	2	2
R02303	5	5	5	2	4	3	3	4	5	4	2
R02304	4	3	5	4	3	4	2	3	4	2	1
R02305	5	2	4	2	4	2	3	4	5	3	2
R02306	5	4	5	4	2	5	4	5	5	4	1
R02307	4	1	4	5	4	5	2	2	1	2	2
R02308	4	5	4	4	3	4	4	1	4	1	1
R02309	3	4	5	1	4	4	4	2	4	2	2
R02310	5	4	5	2	2	3	4	3	0	1	2
R02311	4	4	4	3	5	3	5	3	3	4	2
R02312	3	2	4	3	3	4	4	4	3	2	1
R02313	4	4	5	3	5	0	5	0	5	2	2
R02314	3	4	4	5	4	4	3	5	5	3	2
R02315	4	2	4	4	5	5	4	5	4	4	1
R02316	5	0	4	5	5	4	0	5	5	0	2
R02317	4	4	5	1	4	5	5	2	5	1	1
R02318	4	4	5	3	4	4	5	4	5	2	2
R02319	4	1	2	4	4	5	2	1	3	3	1
R02320	4	4	5	2	2	4	4	3	5	2	1
R02321	3	3	4	3	4	5	4	4	5	3	1
R02322	5	0	5	4	5	5	4	4	5	5	1
R02323	4	0	5	3	1	4	4	4	5	1	1
R02324	4	3	4	3	4	3	4	2	5	2	2
R02325	2	4	5	1	0	2	5	2	4	0	1
R02326	4	3	5	4	5	5	5	3	5	3	2
R02327	2	1	2	3	4	4	3	3	4	5	1
R02328	3	2	1	2	4	4	4	2	2	4	1
R02329	5	4	5	5	5	5	5	4	5	4	2
R02330	3	2	2	4	2	4	2	5	2	2	1
R02331	5	1	5	2	5	4	5	2	4	4	2
R02332	4	4	3	4	5	5	4	4	4	2	1
R02333	5	1	2	4	2	4	3	4	4	1	1
R02334	5	2	2	1	4	5	3	4	4	2	2
R02335	5	1	4	4	4	4	2	3	4	4	1
R02336	5	5	4	2	5	5	0	0	5	5	1
R02337	4	1	2	4	5	4	4	2	4	3	1
R02338	5	3	4	5	4	3	2	5	4	2	1
R02339	5	2	1	2	4	4	3	1	3	2	1
R02340	1	1	4	1	2	4	4	4	2	2	2
R02341	4	4	1	2	4	5	3	3	4	2	1
R02342	3	1	2	1	2	5	1	1	1	1	2
R02343	5	4	4	2	3	4	4	2	3	2	1
R02344	3	4	2	3	4	5	4	1	4	3	2
R02345	4	3	3	2	2	4	4	3	3	1	1
R02346	3	5	2	1	1	3	3	2	4	2	1
R02347	5	5	5	4	4	3	4	4	5	1	2
R02348	1	1	1	4	1	4	2	2	1	2	1
R02349	4	3	4	5	1	5	4	0	5	2	2
R02350	5	3	5	5	3	4	4	5	4	5	2
R02351	2	2	3	2	3	3	4	1	2	2	1
R02352	2	3	5	2	1	4	1	2	3	3	2
R02353	2	4	4	2	3	5	2	4	3	3	1
R02354	2	3	4	2	1	3	2	3	3	1	2
R02355	5	2	3	4	5	4	4	5	2	2	1
R02356	4	5	5	4	3	4	4	3	5	5	1
R02357	4	4	5	3	4	4	5	4	5	2	1
R02358	2	1	2	1	2	4	2	1	2	1	1
R02359	5	4	5	3	2	5	1	4	4	3	2
R02360	4	4	5	3	4	5	5	0	5	1	2
R02361	4	2	5	5	4	1	5	5	3	4	2
R02362	4	3	4	4	5	1	4	4	4	2	2
R02363	3	4	5	2	2	4	4	1	4	2	2
R02364	3	4	5	2	3	4	4	2	4	1	1
R02365	2	3	5	1	2	4	2	2	2	4	2
R02366	1	4	5	1	1	4	4	1	1	1	2
R02367	4	4	5	4	5	2	4	4	4	2	2
R02368	5	5	4	2	1	5	4	2	4	2	1
R02369	5	4	4	4	5	4	5	5	5	3	1
R02370	1	4	5	1	3	2	5	1	4	0	2
R02371	4	4	2	3	5	5	2	4	4	2	1
R02372	5	4	4	0	4	5	1	2	2	2	2
R02373	2	5	4	4	4	5	4	5	5	4	2
R02374	5	5	3	2	4	3	4	4	4	2	1
R02375	5	3	5	4	2	3	4	2	4	1	1
R02376	4	1	4	1	4	5	2	4	0	1	1
R02377	5	2	4	2	2	4	2	5	2	1	2
R02378	3	3	4	1	1	1	4	2	3	1	2
R02379	4	4	1	2	4	5	5	4	4	1	1
R02380	2	2	5	3	3	4	4	3	4	4	1
R02381	2	4	5	2	4	2	5	5	4	5	1
R02382	2	1	4	2	1	4	2	3	2	2	1
R02383	5	2	3	2	4	4	4	5	4	4	1
R02384	3	4	4	4	4	3	4	5	4	1	2
R02385	4	1	5	3	4	2	2	2	1	0	1
R02386	4	2	5	3	4	4	4	2	4	2	2
R02387	5	4	5	4	2	4	4	2	5	2	1
R02388	4	5	4	2	3	3	4	4	5	2	1
R02389	5	4	5	4	4	5	4	5	5	4	2
R02390	4	3	5	4	4	4	4	4	0	3	2
R02391	4	2	4	4	3	3	3	4	3	2	2
R02392	1	1	2	2	4	0	4	3	2	1	1
R02393	1	1	5	1	2	4	4	1	3	2	2
R02394	3	4	5	3	4	5	5	4	5	4	2
R02395	3	1	4	1	3	2	2	2	2	1	2
R02396	4	1	4	5	2	5	4	2	4	2	2
R02397	3	2	5	1	2	5	4	2	3	3	1
R02398	4	3	5	4	2	4	4	2	4	1	2
R02399	4	5	5	5	2	4	5	1	0	1	1
R02400	2	4	5	1	1	4	2	2	4	1	2
R02401	4	5	5	2	3	3	4	4	5	2	2
R02402	5	4	5	5	5	5	4	5	5	2	1
R02403	5	4	5	5	5	4	3	3	5	5	1
R02404	3	5	4	3	2	4	5	2	4	2	1
R02405	5	4	5	4	5	0	5	4	5	5	2
R02406	4	2	4	4	4	5	4	4	4	4	1
R02407	4	2	2	4	4	2	4	4	4	4	1
R02408	4	1	3	3	4	4	2	3	2	3	2
R02409	5	5	5	5	5	5	5	5	5	5	2
R02410	4	2	4	4	4	4	5	4	3	2	1
R02411	5	1	2	2	4	2	2	4	1	1	1
R02412	4	4	4	2	4	4	2	0	4	1	2
R02413	4	3	4	3	3	2	5	3	4	2	2
R02414	2	2	3	1	2	5	1	1	4	2	1
R02415	4	4	5	5	4	1	5	2	5	4	2
R02416	2	2	4	2	4	4	3	2	0	1	1
R02417	5	5	5	3	3	5	5	3	4	5	2
R02418	5	2	5	2	3	4	2	5	4	4	2
R02419	4	2	1	4	3	3	4	4	4	1	1
R02420	4	2	4	3	4	5	4	5	5	4	1
R02421	4	1	4	2	4	5	1	1	1	3	2
R02422	3	2	4	2	4	4	4	2	3	1	2
R02423	2	1	1	2	4	4	2	3	2	3	1
R02424	2	3	2	3	3	4	2	5	1	2	1
R02425	4	3	3	3	4	3	5	2	2	3	1
R02426	1	4	5	1	3	3	5	1	4	1	2
R02427	5	4	4	4	5	5	5	4	5	5	2
R02428	4	3	2	2	4	5	4	4	5	2	2
R02429	4	5	5	1	4	3	5	2	5	1	2
R02430	1	0	1	1	1	3	1	1	1	1	1
R02431	5	3	4	3	4	4	3	5	4	4	1
R02432	3	3	2	2	4	4	4	5	2	2	1
R02433	5	3	5	5	2	4	2	3	4	2	2
R02434	5	4	4	2	4	4	3	4	4	2	2
R02435	3	3	3	2	1	4	2	5	3	1	1
R02436	5	4	5	2	4	4	5	3	4	2	2
R02437	3	2	4	3	2	3	1	3	3	2	2
R02438	5	1	2	5	5	4	4	5	4	2	1
R02439	5	1	4	5	5	2	4	5	3	4	1
R02440	4	2	3	2	4	2	3	4	3	3	1
R02441	4	1	2	5	5	3	2	2	2	4	1
R02442	4	4	4	5	5	5	4	4	4	4	2
R02443	4	2	2	4	2	4	2	4	1	2	2
R02444	4	2	5	3	4	3	5	2	4	3	1
R02445	1	0	4	1	3	5	4	2	4	1	1
R02446	2	2	4	1	1	2	2	1	2	1	2
R02447	5	2	1	5	4	4	1	4	1	2	2
R02448	5	3	4	5	2	4	4	4	5	5	2
R02449	4	4	5	5	4	4	5	2	5	4	2
R02450	2	2	4	2	2	5	2	1	2	2	2
R02451	5	1	1	2	3	5	3	2	2	3	1
R02452	5	5	5	3	4	4	5	4	5	4	2
R02453	3	1	2	2	4	3	4	2	3	2	2
R02454	5	3	5	1	2	5	4	2	4	2	2
R02455	5	2	5	3	3	2	4	3	5	1	2
R02456	1	2	3	2	2	5	2	4	2	4	2
R02457	2	4	3	3	4	2	5	2	4	3	1
R02458	4	2	2	3	3	2	4	4	4	2	1
R02459	3	2	2	2	2	5	4	1	4	2	1
R02460	5	5	5	5	3	5	4	5	5	2	1
R02461	5	5	4	5	5	5	5	5	5	5	1
R02462	4	4	5	5	5	5	5	5	5	1	1
R02463	5	4	3	4	4	2	4	4	4	2	1
R02464	4	2	4	4	4	5	4	4	4	2	2
R02465	4	1	5	1	3	5	2	2	4	2	2
R02466	5	5	0	3	5	5	4	5	5	3	1
R02467	4	5	5	4	1	5	4	2	5	3	2
R02468	3	3	4	1	1	4	2	5	2	0	1
R02469	4	5	5	4	1	5	3	4	5	2	2
R02470	5	2	4	3	4	5	3	2	2	4	1
R02471	4	1	2	1	2	3	4	3	4	4	2
R02472	4	4	4	1	2	5	0	4	4	2	2
R02473	3	2	5	2	3	5	4	2	3	1	2
R02474	4	4	4	4	4	3	5	4	4	2	1
R02475	3	2	4	3	4	5	5	1	4	4	2
R02476	4	3	5	3	4	4	2	5	4	1	2
R02477	4	5	4	4	3	5	5	5	5	2	2
R02478	5	2	2	4	4	5	2	5	4	5	2
R02479	2	4	4	1	1	4	4	2	4	1	2
R02480	4	5	4	0	4	4	4	4	2	2	1
R02481	5	1	2	3	4	4	1	2	1	1	1
R02482	3	1	4	2	4	4	3	2	2	2	1
R02483	4	4	3	4	4	3	4	1	4	1	1
R02484	0	0	4	1	3	4	3	1	2	1	1
R02485	5	4	5	5	5	5	5	5	5	3	2
R02486	5	1	2	4	5	5	4	4	3	4	1
R02487	5	1	4	5	5	3	3	4	4	4	2
R02488	2	5	4	1	1	3	4	2	4	4	1
R02489	4	1	4	2	1	4	3	1	2	1	1
R02490	2	4	4	2	4	5	5	3	5	2	2
R02491	4	4	4	4	5	5	4	5	5	4	1
R02492	4	4	4	1	4	5	4	4	4	2	2
R02493	4	4	3	4	2	4	4	4	4	1	1
R02494	5	2	3	5	5	4	2	4	4	3	1
R02495	5	5	5	4	4	3	4	4	4	2	2
R02496	4	3	1	1	1	5	3	2	4	2	1
R02497	5	5	4	5	5	5	4	4	5	5	1
R02498	1	3	4	1	3	4	5	2	4	2	2
R02499	4	1	3	4	4	5	0	4	4	4	2
R02500	4	3	5	2	2	4	2	2	4	3	2
R02501	5	5	5	2	2	4	4	4	4	4	1
R02502	5	2	4	3	4	5	1	4	4	2	1
R02503	5	3	4	2	4	4	4	3	4	2	2
R02504	3	5	4	4	2	4	2	2	4	2	2
R02505	5	2	3	2	4	4	4	2	4	2	1
R02506	3	1	2	2	4	4	3	3	4	2	1
R02507	4	1	5	3	3	5	4	4	3	3	2
R02508	4	2	4	2	3	3	2	3	4	2	1
R02509	4	4	5	4	5	4	4	3	5	2	1
R02510	5	4	2	5	5	3	5	5	5	5	1
R02511	5	3	4	3	1	5	3	3	5	2	2
R02512	3	2	4	1	1	5	5	1	4	2	2
R02513	4	3	5	4	3	5	4	4	2	5	2
R02514	2	5	5	1	1	3	4	4	4	1	1
R02515	4	4	4	2	4	4	4	2	4	1	1
R02516	1	5	5	1	2	1	5	1	1	1	1
R02517	5	2	5	3	5	4	4	4	5	5	2
R02518	2	3	4	3	4	3	4	5	5	3	1
R02519	4	4	4	1	2	4	3	4	4	1	2
R02520	3	4	4	4	2	4	1	2	4	3	2
R02521	3	4	5	1	4	5	5	2	3	4	1
R02522	4	1	5	5	2	5	2	1	2	5	2
R02523	5	3	4	3	4	3	4	4	4	3	2
R02524	5	5	4	3	2	5	4	4	4	4	2
R02525	4	2	4	3	4	5	2	5	4	5	2
R02526	2	3	2	3	4	3	1	4	2	1	1
R02527	5	5	5	2	3	5	5	2	5	2	2
R02528	5	4	4	3	4	0	4	5	5	4	1
R02529	5	2	5	2	3	5	3	2	4	3	1
R02530	4	2	4	4	3	4	2	4	2	5	2
R02531	3	2	2	5	2	4	2	4	3	4	1
R02532	1	4	3	3	1	3	4	4	3	2	2
R02533	4	3	2	3	2	5	4	2	3	4	1
R02534	4	2	4	2	3	4	4	1	4	1	1
R02535	4	3	4	2	4	3	3	4	5	2	2
R02536	5	3	3	4	5	4	5	4	4	4	1
R02537	4	3	5	4	3	5	4	4	4	5	2
R02538	5	4	5	5	4	4	4	5	5	5	2
R02539	5	5	5	5	5	4	0	4	5	5	2
R02540	3	1	3	1	5	4	4	5	2	4	1
R02541	2	1	5	3	0	1	5	2	4	2	2
R02542	5	4	1	2	5	3	4	5	4	5	1
R02543	4	5	5	1	3	4	4	3	4	3	2
R02544	4	2	4	4	4	4	4	4	4	5	1
R02545	4	1	4	2	3	5	3	1	2	1	2
R02546	2	3	4	2	2	2	2	4	4	3	1
R02547	4	4	5	3	4	4	5	4	5	5	2
R02548	5	3	3	3	5	4	1	4	5	4	2
R02549	3	2	3	5	4	5	1	5	3	5	1
R02550	4	3	3	2	3	4	5	4	5	1	1
R02551	4	5	5	2	1	4	0	2	5	2	1
R02552	2	2	2	2	2	4	4	1	4	1	2
R02553	5	4	0	1	4	4	5	4	5	5	1
R02554	3	4	4	1	2	4	3	4	2	2	1
R02555	5	4	4	3	5	4	5	5	5	5	2
R02556	3	1	2	1	4	5	4	2	2	1	2
R02557	5	5	5	3	5	4	5	5	5	3	2
R02558	5	4	4	3	4	4	1	4	2	4	2
R02559	2	4	5	2	3	4	4	4	5	2	1
R02560	4	1	4	2	3	4	3	4	4	2	2
R02561	4	1	1	1	2	5	2	4	3	1	1
R02562	4	2	2	4	2	4	3	2	5	2	1
R02563	5	2	3	1	2	5	4	4	4	2	2
R02564	4	4	5	2	3	4	5	5	5	2	2
R02565	3	4	5	2	2	4	2	2	3	2	1
R02566	5	4	4	1	2	4	5	2	5	3	1
R02567	5	4	5	4	4	5	3	5	4	5	2
R02568	4	1	4	5	5	5	5	5	5	2	2
R02569	5	2	0	4	4	4	4	4	3	5	1
R02570	4	4	2	1	5	4	4	2	2	1	1
R02571	2	1	2	2	1	4	3	2	1	1	2
R02572	2	4	5	2	4	5	4	4	5	1	2
R02573	4	5	5	4	4	5	4	3	5	2	2
R02574	4	2	4	2	1	4	1	2	3	1	2
R02575	5	2	4	5	4	5	4	3	5	5	2
R02576	5	4	5	2	3	5	5	4	5	5	2
R02577	3	5	4	2	2	4	4	3	4	4	2
R02578	2	5	5	5	3	5	4	4	5	4	2
R02579	4	5	5	2	1	4	4	1	5	2	1
R02580	5	5	2	5	4	5	3	5	4	4	1
R02581	4	4	2	3	4	2	4	2	4	2	2
R02582	4	1	2	2	4	5	1	4	4	2	2
R02583	4	1	2	2	2	4	4	1	2	1	2
R02584	5	4	3	4	3	5	5	5	5	4	2
R02585	4	2	4	2	3	5	2	4	3	2	1
R02586	4	2	2	2	4	5	2	4	4	3	1
R02587	3	1	1	4	5	4	3	2	2	4	2
R02588	3	4	4	2	4	5	4	2	4	5	2
R02589	3	4	5	4	4	3	4	4	3	2	2
R02590	5	2	5	3	5	4	4	4	5	4	1
R02591	2	3	5	4	4	4	5	2	4	1	1
R02592	5	5	5	2	4	4	4	3	4	3	2
R02593	5	2	4	2	5	4	3	5	4	4	1
R02594	0	3	4	2	4	4	4	2	4	3	1
R02595	4	2	5	2	2	4	4	4	4	5	2
R02596	4	4	2	5	5	4	2	2	4	2	1
R02597	5	3	5	2	5	4	4	4	4	1	1
R02598	3	5	4	3	4	3	5	2	4	1	1
R02599	5	2	4	3	4	5	2	4	4	2	2
R02600	5	4	5	4	0	4	4	5	5	5	2
R02601	4	1	5	4	3	5	3	5	5	0	2
R02602	3	4	5	2	2	3	4	4	4	2	1
R02603	4	5	5	3	2	4	4	5	4	5	2
R02604	5	1	4	1	3	4	4	3	4	2	1
R02605	5	5	5	5	3	5	4	5	5	3	2
R02606	4	3	4	2	4	5	4	2	4	2	2
R02607	3	3	2	2	4	4	5	2	4	1	1
R02608	5	2	5	2	2	4	5	2	4	2	2
R02609	5	2	4	2	5	3	3	3	3	1	1
R02610	5	4	4	2	4	1	5	4	5	3	1
R02611	4	5	5	2	4	4	5	2	5	2	2
R02612	5	2	4	2	3	4	2	3	4	3	1
R02613	5	4	4	5	5	5	4	5	4	5	1
R02614	4	1	4	2	2	1	4	4	4	2	1
R02615	5	3	5	5	5	5	4	5	4	5	1
R02616	4	4	5	3	3	5	3	3	3	3	2
R02617	5	4	4	4	5	5	5	4	5	4	2
R02618	1	4	5	4	0	5	5	4	5	1	1
R02619	4	5	5	3	4	3	4	4	5	1	2
R02620	4	4	5	2	5	5	5	1	0	2	2
R02621	4	5	5	3	4	4	0	4	5	4	1
R02622	4	2	4	1	4	5	2	3	5	5	1
R02623	4	4	5	2	3	4	4	2	4	1	1
R02624	4	4	5	2	2	3	4	1	4	1	1
R02625	4	1	2	4	4	4	1	5	4	2	1
R02626	5	2	1	4	4	4	3	2	3	1	1
R02627	2	4	3	2	5	4	4	3	3	3	1
R02628	5	2	3	5	5	2	0	4	5	3	1
R02629	4	4	4	2	4	5	4	4	2	4	2
R02630	5	5	5	1	3	2	4	2	4	3	2
R02631	5	4	4	4	5	2	4	4	5	2	2
R02632	2	2	1	1	2	5	4	2	2	1	1
R02633	0	4	4	1	3	4	5	4	3	1	1
R02634	5	5	4	4	4	4	5	3	5	2	1
R02635	4	4	5	5	4	3	4	2	4	2	1
R02636	3	2	2	2	4	3	4	2	4	2	1
R02637	5	4	2	2	1	5	0	2	4	2	1
R02638	4	5	5	2	3	3	2	3	5	1	1
R02639	4	2	5	1	3	5	3	2	5	2	1
R02640	4	3	5	4	2	4	4	2	4	3	2
R02641	1	2	4	2	4	3	3	4	4	2	2
R02642	4	4	2	2	4	4	3	4	4	1	2
R02643	3	2	5	5	5	5	5	4	5	5	2
R02644	0	2	5	4	4	5	5	4	5	5	2
R02645	2	3	4	0	2	5	3	2	2	2	1
R02646	2	2	4	4	1	4	2	4	3	1	1
R02647	4	4	4	1	4	3	5	2	4	2	2
R02648	2	5	0	1	5	4	5	1	4	3	1
R02649	2	2	5	2	4	1	4	5	5	1	2
R02650	3	3	2	2	1	3	4	1	3	1	1
R02651	2	4	5	2	0	5	5	4	2	2	1
R02652	5	4	3	5	5	5	4	5	5	5	1
R02653	1	2	4	4	2	5	4	4	3	1	2
R02654	5	3	4	1	4	4	2	5	4	5	1
R02655	4	5	4	3	3	4	4	3	5	2	2
R02656	4	4	5	1	2	3	5	2	4	1	1
R02657	2	4	2	1	2	3	1	4	4	2	1
R02658	4	1	5	2	5	2	3	2	3	2	2
R02659	5	5	5	2	4	5	4	4	5	1	1
R02660	3	1	5	1	4	5	2	4	4	1	2
R02661	3	4	5	4	5	4	5	4	5	2	1
R02662	2	1	4	2	1	4	2	2	1	1	2
R02663	2	4	5	1	2	4	5	3	4	3	1
R02664	5	2	4	5	4	5	2	5	4	5	1
R02665	5	4	3	2	4	2	3	3	4	2	1
R02666	5	0	4	4	2	5	4	4	5	4	1
R02667	3	5	5	1	4	4	5	2	3	3	2
R02668	4	5	4	2	4	4	2	3	4	3	1
R02669	2	1	2	2	1	4	1	1	1	0	1
R02670	4	3	4	3	4	4	4	3	2	1	2
R02671	5	1	4	2	3	4	2	4	4	1	2
R02672	2	4	4	5	2	5	3	4	4	2	2
