HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
5	4	4	2	3	4	4	4	4	2	5	3	4	5	4	2	4	4	5	5	4	3	30	1	61	US
2	4	3	2	4	5	5	5	4	4	4	2	4	5	4	4	5	2	4	4	3	3	23	2	83	US
2	2	2	2	4	4	5	4	4	3	3	4	2	5	5	5	5	4	5	4	4	3	25	1	77	US
4	2	1	3	4	2	4	2	1	2	1	2	1	3	4	4	3	2	1	1	2	1	17	1	72	GB
0	0	5	3	1	4	4	4	3	2	2	1	2	5	4	4	5	4	5	2	4	2	24	1	79	AU
4	4	5	5	5	5	4	5	5	5	3	2	5	4	4	5	5	4	5	5	4	3	42	1	80	US
2	4	2	2	3	3	1	2	3	1	1	3	0	3	4	2	3	4	2	5	3	2	31	1	85	US
5	5	3	5	4	5	5	3	5	4	2	3	4	5	5	5	5	4	5	5	4	4	45	1	82	AU
0	2	5	2	5	4	4	4	4	2	2	3	1	2	5	4	2	4	1	5	5	3	22	1	55	GB
4	4	2	4	5	5	2	2	5	2	1	4	2	3	4	4	5	2	1	5	1	2	20	2	91	GB
5	2	5	3	2	2	5	2	5	2	4	5	4	5	5	3	5	2	5	5	4	5	29	1	94	GB
5	3	5	2	4	5	4	3	4	1	2	2	3	5	4	2	5	2	2	5	5	1	24	1	96	GB
5	5	5	3	5	5	5	4	5	4	1	0	2	4	4	5	3	2	1	1	4	1	25	1	73	US
4	1	4	3	5	0	2	4	5	4	5	2	4	5	4	5	1	4	5	5	5	4	34	1	84	US
5	1	4	5	4	3	4	3	4	1	5	2	4	4	4	5	0	1	4	4	5	3	14	1	77	PH
3	5	2	4	4	4	4	4	5	3	5	2	3	4	4	4	2	2	5	0	4	2	24	1	73	US
4	2	5	4	3	5	4	4	5	4	1	2	1	4	4	5	5	4	1	4	4	2	28	1	68	US
3	4	5	2	5	4	5	3	5	4	2	5	4	5	2	3	3	2	5	5	4	1	24	2	88	US
4	3	5	2	2	4	4	1	4	1	2	2	1	4	4	4	4	2	2	4	3	1	17	1	85	US
4	4	5	2	4	5	3	2	4	1	4	1	4	5	4	5	4	4	5	5	3	5	15	1	97	DE
4	2	2	2	2	4	4	3	1	1	3	2	5	5	3	2	3	2	5	4	1	5	20	1	97	US
4	5	5	2	3	5	5	5	4	4	1	4	5	4	3	1	1	1	5	5	4	2	42	1	74	PL
4	4	4	3	4	5	4	2	3	4	4	3	3	3	3	1	2	2	4	4	4	1	20	2	65	US
4	2	4	2	2	5	4	3	4	5	2	2	2	2	5	2	4	2	2	5	4	1	35	2	96	US
2	1	2	1	2	3	4	2	4	4	3	4	4	4	5	4	5	3	1	4	3	2	26	2	93	US
4	4	5	3	4	5	4	1	3	4	1	2	5	3	3	3	1	2	2	4	1	1	27	1	89	US
5	4	3	3	4	5	4	3	2	4	4	2	4	5	4	2	2	2	2	4	4	4	14	1	73	US
4	4	5	4	4	5	2	4	4	0	4	4	2	4	5	5	5	4	4	2	2	3	30	1	75	US
3	4	4	3	5	4	5	2	5	5	1	4	3	4	4	4	5	4	5	4	4	1	22	1	74	GB
5	5	4	4	3	5	5	4	4	2	2	2	3	5	4	5	5	2	2	4	4	3	27	1	83	US
5	1	4	1	4	4	1	2	4	2	3	2	2	4	4	4	2	4	1	4	5	2	20	1	75	CA
5	4	5	3	5	5	5	5	5	2	4	4	4	5	2	4	4	2	4	4	4	2	34	1	75	US
4	2	4	1	2	3	2	2	1	2	4	2	5	4	3	3	4	2	3	4	5	2	30	2	64	US
4	3	4	0	4	4	2	1	4	2	3	1	2	4	4	4	4	4	4	3	0	1	29	1	96	US
4	4	4	2	4	5	5	5	4	5	2	2	4	5	4	2	2	2	5	4	4	4	14	1	73	US
2	3	2	2	4	4	4	4	3	2	2	1	3	2	4	2	3	2	2	1	2	4	14	2	85	US
5	5	5	5	5	5	5	5	5	5	1	3	4	4	4	4	4	2	2	3	2	4	22	1	84	US
5	4	5	3	5	5	5	5	5	3	2	2	4	4	4	4	4	3	2	2	1	1	13	2	85	GB
5	5	3	2	4	5	4	0	5	5	5	5	5	5	5	5	5	3	5	5	4	4	23	1	89	CA
2	1	2	3	2	2	4	3	2	2	4	1	4	3	4	3	4	4	2	4	4	2	19	1	66	US
4	5	3	5	5	5	5	4	4	5	2	4	4	5	5	5	5	4	3	3	3	2	32	1	99	US
2	1	2	3	2	4	1	4	2	1	2	2	4	5	2	1	4	1	4	4	3	3	13	1	83	GB
3	3	5	5	5	5	5	4	4	2	4	2	4	1	3	5	4	3	4	4	4	1	22	1	80	PL
2	3	5	4	2	4	4	4	5	4	5	4	5	5	4	4	2	2	4	5	4	5	15	1	98	US
5	5	4	2	2	5	4	5	1	4	5	1	4	4	2	4	2	2	4	4	4	0	23	1	72	DE
2	2	2	1	2	3	4	1	3	0	5	5	4	5	3	3	4	2	5	5	5	5	23	2	81	US
5	5	4	3	5	4	5	5	5	5	2	1	1	3	5	5	4	5	1	1	1	3	13	1	71	US
2	5	4	2	2	5	4	4	2	3	5	4	3	5	5	5	4	2	1	5	5	4	30	2	83	US
3	2	5	3	2	4	4	2	5	1	2	2	4	3	4	4	2	5	2	5	2	2	15	2	75	US
4	5	5	4	3	5	3	5	3	4	1	1	3	1	5	2	4	4	3	4	4	1	16	1	87	SE
4	1	4	3	5	4	5	2	4	1	1	1	3	4	4	1	1	1	1	3	1	4	13	3	94	IN
5	2	2	1	2	2	4	4	3	1	5	2	4	3	1	1	2	1	2	4	2	3	24	1	73	CA
5	5	2	4	2	5	5	0	4	1	4	1	3	3	4	5	5	5	3	4	2	2	14	1	75	CA
4	4	5	1	2	4	1	2	2	1	5	4	4	5	5	4	4	2	5	5	5	4	23	1	91	US
3	2	4	1	4	4	5	2	3	1	1	2	2	3	5	2	4	3	1	3	4	1	19	2	82	US
2	2	3	2	2	4	3	3	4	4	0	1	4	4	3	2	1	2	4	4	4	5	17	2	75	AU
3	3	4	2	2	4	3	2	1	2	1	1	4	4	3	4	1	2	1	4	4	5	33	1	89	US
5	5	4	2	4	5	4	5	4	3	5	4	3	4	4	4	4	3	4	5	3	5	35	1	93	AU
2	1	2	4	0	5	2	2	4	4	1	1	1	1	4	5	5	4	1	4	1	1	27	1	84	CA
4	5	5	5	3	5	5	5	5	5	1	1	4	4	5	4	4	4	2	4	5	2	16	2	93	US
5	5	5	3	5	5	5	5	4	4	2	2	2	4	4	4	4	3	2	4	4	4	22	2	67	US
5	1	1	0	3	4	2	4	3	1	3	0	5	3	4	3	2	2	2	5	3	2	22	1	97	US
4	2	5	4	2	4	5	4	4	3	5	2	2	5	2	2	2	2	5	5	5	4	13	2	79	US
4	4	4	2	3	5	4	4	4	2	1	1	1	2	0	4	2	4	2	4	3	4	20	1	50	US
2	3	4	2	4	5	4	3	4	3	1	1	3	3	1	2	2	4	4	1	1	3	19	2	52	US
5	5	4	1	3	4	5	2	5	3	2	2	3	1	4	5	3	2	4	4	2	2	25	1	92	US
5	5	2	2	2	4	4	5	3	2	4	3	5	4	4	4	4	2	4	5	2	1	32	1	100	GB
4	4	5	2	3	4	4	5	3	4	2	3	2	3	1	2	2	1	4	4	4	1	25	1	72	US
5	1	1	1	4	3	3	3	4	2	5	5	2	5	5	3	4	2	4	4	5	4	19	1	65	GB
4	4	4	5	4	5	4	4	5	4	1	1	1	4	4	4	4	2	1	1	2	1	50	1	93	US
5	5	3	4	3	4	5	4	2	3	3	3	2	4	4	5	4	5	3	5	5	3	21	1	96	GB
5	4	4	4	3	5	3	3	4	2	4	1	2	2	4	4	4	4	5	3	3	2	18	2	68	DE
5	4	0	2	3	3	4	2	5	4	5	1	2	4	4	3	3	2	5	4	1	3	13	1	84	US
4	5	4	5	4	5	4	4	5	5	4	2	2	5	5	5	2	3	2	1	3	3	19	2	82	US
3	3	3	3	4	1	5	4	2	2	1	1	2	4	5	5	3	3	2	3	1	3	22	1	86	US
4	2	2	4	5	4	5	5	3	2	2	3	5	5	4	3	5	2	4	4	5	2	19	1	90	PH
4	4	1	3	3	4	4	4	5	2	2	2	1	3	4	5	3	5	3	1	3	2	20	1	93	US
3	3	3	3	3	2	3	3	4	2	2	4	4	3	5	5	5	4	3	4	5	3	26	1	97	US
2	1	4	2	1	1	2	5	4	2	2	1	3	4	2	2	2	2	2	2	4	1	25	2	88	AU
4	5	5	5	5	2	4	4	5	3	3	3	2	4	5	5	5	4	3	2	4	2	24	1	84	US
4	4	0	3	4	3	3	2	4	4	5	5	5	5	4	3	1	4	4	4	4	5	13	0	66	CA
1	1	2	1	2	1	2	1	1	2	1	4	5	4	2	1	3	1	3	4	3	4	17	2	88	US
2	4	3	3	3	5	5	3	5	4	5	2	4	5	4	4	4	4	4	4	5	4	36	0	88	US
2	1	4	3	2	3	3	2	2	1	5	4	5	5	4	1	3	1	4	5	5	4	20	1	94	US
4	2	5	5	4	5	4	5	5	1	4	5	4	5	4	3	4	5	4	5	4	2	17	2	98	AU
0	5	5	2	4	3	0	4	5	5	1	4	4	4	4	4	5	3	5	4	4	5	24	2	72	CA
4	4	3	2	5	5	3	2	4	4	2	1	2	4	4	4	4	4	3	4	1	2	22	2	79	US
5	2	4	4	4	3	4	5	3	2	3	1	5	4	5	4	5	3	2	5	4	2	13	2	99	GB
4	3	5	2	4	5	2	4	5	3	5	2	4	4	4	1	4	1	5	4	4	3	32	1	91	CA
1	1	2	1	2	3	3	2	4	2	2	2	4	5	1	1	1	1	5	4	4	2	23	1	82	US
4	2	4	4	3	4	1	1	4	2	3	1	2	4	4	4	3	4	3	0	5	3	17	1	80	GB
5	3	2	2	2	3	3	3	4	5	5	4	4	4	5	4	4	3	1	5	4	4	16	1	83	DE
3	1	4	2	5	5	0	1	1	3	3	1	4	4	5	4	3	5	3	4	4	2	28	2	97	US
4	2	4	4	4	4	4	4	2	2	3	2	4	4	4	4	3	2	4	4	4	2	25	1	84	US
2	3	1	2	1	3	1	2	4	1	1	2	2	4	4	2	5	1	1	3	2	1	25	1	99	US
5	4	4	5	4	5	4	5	4	3	1	2	4	2	2	3	4	2	3	4	3	1	13	1	89	GB
5	4	5	5	5	5	4	3	5	5	4	4	5	4	5	5	4	4	4	4	4	2	35	1	93	US
4	4	5	2	5	5	4	4	4	3	1	2	2	1	5	3	2	2	5	1	2	1	14	1	97	US
0	1	1	4	5	4	1	2	2	4	1	3	5	5	4	4	2	3	5	4	4	1	49	2	93	CA
2	2	4	1	2	4	1	1	4	1	3	2	4	4	0	1	4	1	4	1	4	1	62	1	84	US
2	1	2	2	5	5	2	4	3	2	2	1	2	4	2	1	2	2	3	4	4	1	28	2	82	US
2	1	3	2	2	3	3	2	3	2	2	3	1	5	5	5	4	2	2	4	4	1	18	2	84	US
4	3	3	2	1	4	3	4	3	3	2	3	3	2	4	0	3	3	2	1	4	2	39	1	76	US
4	2	2	3	3	5	3	2	5	3	4	5	1	4	1	1	5	1	4	4	2	2	20	2	80	CA
1	1	2	3	3	4	1	4	4	2	5	5	4	4	3	2	5	2	4	5	4	2	13	1	93	US
5	5	5	3	3	4	4	3	5	4	4	2	4	2	2	2	3	2	3	3	4	3	21	1	99	US
4	4	4	2	2	4	5	2	4	4	4	1	4	4	3	4	2	2	3	4	4	1	18	2	65	US
5	5	5	5	5	5	5	5	5	5	4	2	5	2	5	5	2	2	3	5	2	2	33	1	91	US
4	4	4	2	3	5	4	5	3	2	2	1	5	5	5	5	5	2	5	4	5	5	17	2	60	GB
4	5	4	4	4	5	4	2	5	3	2	2	2	5	3	4	2	2	4	4	4	4	22	1	94	US
3	4	5	2	5	4	3	4	5	2	4	5	5	4	5	4	5	3	3	5	5	3	30	1	91	US
3	2	2	1	2	5	3	1	2	2	5	4	2	1	4	1	3	1	1	2	4	1	14	2	91	US
0	5	4	3	4	5	5	3	4	5	2	2	2	4	4	4	4	3	4	4	2	1	33	2	97	US
4	1	2	1	1	2	2	4	4	1	2	2	2	4	3	3	4	1	4	4	1	1	31	1	80	GB
4	2	5	1	3	4	4	2	4	3	2	2	3	4	5	4	4	4	4	5	4	1	21	1	88	US
4	3	2	3	3	2	2	1	2	2	4	3	3	4	5	4	5	2	5	3	4	4	21	1	84	US
3	4	5	2	3	4	0	4	5	2	3	1	3	3	5	3	4	2	5	4	5	4	13	1	63	US
2	4	3	2	3	5	5	1	2	2	1	2	1	5	5	4	3	1	1	4	2	2	45	2	88	US
4	4	5	1	3	4	4	2	5	5	1	2	1	5	4	4	3	4	3	4	3	1	27	2	97	US
4	5	3	2	4	3	2	5	4	5	2	2	2	3	5	5	5	3	1	4	4	3	29	1	86	US
3	4	5	2	1	4	4	4	4	3	2	1	2	2	4	4	4	3	1	4	2	2	26	2	92	US
5	5	5	5	5	5	4	4	4	5	1	1	4	2	5	5	4	1	2	3	3	1	39	1	96	IN
2	1	3	0	5	3	1	2	5	2	1	2	5	4	3	1	2	2	3	2	3	2	18	2	70	GB
3	1	3	3	3	5	3	1	2	2	5	5	4	4	4	4	4	3	3	5	4	2	25	2	96	US
5	4	4	4	4	5	3	4	4	4	2	4	2	4	4	5	5	3	3	3	3	2	31	1	79	US
3	3	5	1	4	4	5	2	4	2	4	5	4	4	4	3	2	2	4	4	2	2	30	2	94	US
1	3	5	2	5	5	4	2	4	3	1	1	5	4	4	3	2	2	1	3	4	2	19	2	82	US
5	4	4	3	4	5	4	3	3	3	3	4	5	5	4	3	4	4	4	4	3	4	19	1	74	CA
1	3	4	5	4	1	3	2	4	1	3	5	5	5	4	2	2	0	5	5	4	5	23	1	95	US
5	1	5	2	5	5	5	4	4	4	2	2	4	1	5	5	4	3	5	4	2	2	31	1	75	BR
4	2	5	2	2	4	5	1	4	2	1	1	3	2	4	4	5	3	2	4	3	3	20	2	62	US
4	4	4	2	2	2	4	4	2	4	5	5	4	5	4	4	2	3	5	5	5	4	26	1	87	US
5	4	4	3	5	5	5	5	5	3	3	5	5	4	5	5	5	5	4	4	4	3	26	2	100	DE
4	5	4	1	4	3	3	0	4	4	2	2	5	5	4	2	1	2	5	3	5	2	28	1	91	US
2	3	1	1	2	3	2	1	2	1	1	3	1	4	2	1	1	1	2	2	2	1	21	1	89	US
4	0	4	4	4	5	4	2	4	3	2	3	4	4	5	4	5	4	4	4	4	4	15	1	94	US
2	1	4	1	2	5	2	2	2	1	1	3	2	2	4	2	5	5	3	1	2	4	25	2	74	US
3	4	0	4	4	5	5	3	5	2	5	2	4	2	5	4	4	1	1	5	4	3	17	1	100	US
4	5	5	5	2	4	4	2	5	3	1	1	1	4	4	4	4	3	2	4	2	1	28	2	73	US
5	3	4	1	4	4	3	3	4	4	5	5	4	5	4	4	1	4	5	2	4	4	36	1	94	US
5	4	5	4	5	5	5	5	5	0	2	3	4	4	5	5	5	5	3	2	3	1	14	1	55	US
2	4	4	4	2	3	4	1	4	2	5	5	5	5	3	4	5	2	5	5	5	4	13	2	69	US
4	2	4	4	5	5	2	2	4	4	1	2	2	1	3	3	4	3	1	3	3	2	26	1	90	US
4	5	5	3	5	2	2	4	5	2	3	2	5	5	4	3	3	2	5	4	3	4	32	1	79	AU
1	4	5	2	3	4	4	1	3	1	3	2	3	5	3	3	2	1	5	4	5	4	24	2	97	GB
3	1	2	2	2	2	3	0	1	1	3	4	3	2	3	2	1	4	1	4	4	1	20	1	88	US
1	2	5	3	2	4	2	3	2	2	5	3	4	3	4	2	2	2	4	5	5	2	21	1	75	US
4	5	5	2	0	3	5	5	5	4	3	1	4	3	4	5	3	2	3	4	5	2	22	2	65	US
5	1	2	2	2	2	1	1	1	0	2	4	2	5	3	1	3	2	2	4	4	3	13	1	80	US
4	4	5	3	3	5	5	5	3	2	1	1	2	5	4	5	5	4	3	3	2	4	19	2	88	GB
4	4	4	2	5	5	5	3	4	5	1	1	2	2	5	4	5	4	4	1	2	0	31	2	98	US
5	4	4	2	3	3	5	4	4	2	1	2	2	5	4	5	4	5	2	4	3	4	17	2	95	GB
2	2	3	2	3	4	2	4	4	1	2	4	2	1	5	3	4	2	2	3	2	2	13	0	86	AU
1	1	2	1	1	3	1	2	1	2	2	1	1	4	3	2	2	3	4	4	2	1	28	1	58	US
5	4	4	4	2	4	5	4	4	3	2	1	1	4	5	5	5	3	2	3	4	1	15	2	70	US
5	5	5	5	4	5	5	5	5	5	1	1	2	1	5	5	5	5	2	3	3	3	13	2	88	US
5	3	5	3	4	4	5	4	2	1	2	2	2	3	4	3	5	4	2	5	2	2	35	1	94	DE
3	2	4	2	2	3	3	5	4	2	1	2	2	3	5	0	4	5	1	5	4	2	14	1	87	US
2	1	2	1	1	2	4	2	4	1	3	2	3	2	4	3	2	4	2	3	3	2	19	2	62	US
2	4	4	3	3	4	2	4	4	4	4	4	4	5	2	2	3	1	5	5	5	4	34	2	47	GB
5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	0	4	2	5	4	4	4	33	1	94	US
3	5	5	2	5	5	4	4	4	2	1	1	2	3	5	4	5	2	3	4	5	2	28	2	55	GB
3	3	4	2	2	3	5	4	4	5	5	1	5	5	5	5	5	4	5	5	5	3	15	2	86	US
4	4	5	2	2	4	4	1	5	4	2	5	5	5	5	4	3	3	5	4	5	4	21	2	69	US
5	3	1	1	2	3	1	2	2	1	5	4	4	5	2	3	5	2	5	5	5	4	15	1	94	GB
5	5	5	3	3	4	5	5	4	4	2	4	4	4	5	5	5	3	5	4	2	4	22	1	35	US
5	4	4	4	4	4	4	4	4	1	2	4	5	4	4	5	5	1	5	4	5	4	13	1	89	US
2	4	1	4	4	4	4	4	5	1	2	3	2	5	4	5	3	3	4	5	4	4	35	2	66	DE
3	1	4	4	3	5	3	4	5	2	4	1	3	4	4	3	3	1	5	4	4	2	29	1	92	US
4	2	2	3	2	4	2	2	4	2	2	5	5	5	3	2	3	2	4	5	3	3	14	1	98	US
4	3	5	2	2	5	3	2	3	1	4	3	2	4	5	5	5	3	2	4	4	2	16	1	66	US
1	2	3	3	3	4	2	1	4	1	2	1	2	2	5	3	3	4	1	4	3	3	21	3	79	AU
4	1	2	4	2	4	2	2	3	2	1	2	5	4	3	2	1	1	5	4	3	1	19	1	79	US
4	2	2	2	4	4	4	1	4	2	1	3	3	5	3	3	5	2	4	5	5	4	27	2	82	US
1	3	4	1	1	3	4	2	3	2	2	2	2	4	4	3	4	4	1	3	4	1	26	1	61	AU
5	2	5	1	2	4	4	2	4	1	5	2	4	1	3	2	3	1	5	5	4	4	23	1	90	CA
2	2	5	3	4	5	4	2	4	4	5	5	5	5	2	2	2	2	4	5	5	4	17	2	68	US
2	4	2	4	4	4	3	2	2	1	1	1	1	4	3	2	2	2	3	1	1	1	15	1	91	GB
2	4	4	4	4	4	2	5	4	3	1	3	2	2	3	2	4	2	2	3	1	2	21	2	95	GB
3	5	5	4	4	4	5	3	4	5	1	3	2	4	1	2	2	2	1	2	2	4	35	2	98	US
4	2	5	3	5	5	4	4	4	4	4	4	5	5	4	3	3	2	3	5	4	5	15	1	84	US
5	5	5	2	5	4	5	4	4	5	4	5	5	5	2	2	2	2	5	5	4	5	18	1	84	US
5	5	4	3	4	5	5	5	4	5	1	0	1	3	3	3	2	3	1	2	3	1	54	2	69	US
1	3	2	3	2	2	2	4	3	1	1	1	3	4	5	2	4	2	1	5	4	1	16	1	87	GB
4	2	3	5	5	5	5	4	3	4	3	2	4	4	0	4	2	4	4	2	3	1	14	1	86	CA
4	3	5	5	5	5	5	4	5	1	4	4	2	4	4	4	5	4	1	3	4	2	16	1	97	PL
4	5	5	2	3	5	2	3	4	3	1	1	2	4	3	4	4	4	3	4	2	2	18	2	42	DE
3	2	5	1	2	4	3	1	3	2	2	1	2	4	3	2	1	3	1	3	2	1	26	1	76	US
4	2	4	5	2	4	4	4	4	4	3	5	4	5	5	4	4	4	4	5	4	4	19	2	88	DE
3	4	5	4	4	5	5	0	5	5	5	5	5	5	5	4	5	2	0	5	5	4	32	2	74	US
4	5	4	4	4	4	4	4	4	3	1	2	3	3	2	2	4	1	2	4	4	4	17	1	83	US
2	5	2	4	4	5	4	2	5	5	0	2	3	2	0	1	1	1	3	1	4	1	32	1	81	CA
5	2	3	2	1	4	4	1	4	3	5	4	5	5	5	5	5	4	5	5	5	5	32	2	97	US
4	5	5	4	5	4	5	2	4	4	3	1	4	4	5	5	5	2	2	4	3	2	23	2	81	US
3	3	1	1	2	3	4	1	4	2	4	3	5	4	4	1	1	1	3	4	4	3	16	2	98	US
5	5	3	2	5	3	5	4	3	5	1	5	4	4	5	4	2	4	4	5	4	1	29	2	95	US
1	5	4	3	4	5	4	3	2	2	2	4	4	5	2	2	4	2	4	3	5	1	14	2	96	CA
4	1	3	4	3	5	4	4	4	1	4	5	4	5	3	3	4	1	4	5	4	4	29	1	85	IN
3	1	4	2	5	4	1	2	4	4	1	2	3	2	5	4	5	4	2	4	3	1	26	2	75	BR
3	2	4	2	2	0	4	2	1	1	2	1	1	5	3	1	1	1	3	4	4	3	30	2	86	CA
5	2	2	3	4	5	4	5	4	4	1	2	1	4	5	3	5	4	4	5	2	2	39	1	94	US
5	5	3	5	5	4	4	5	3	5	2	4	4	5	5	4	1	2	5	4	4	5	21	3	89	GB
5	4	5	4	3	5	4	4	5	5	5	1	2	3	5	3	4	4	2	5	4	1	13	1	88	US
2	3	3	3	1	3	2	2	5	2	1	3	3	3	5	4	4	4	2	2	4	2	16	1	91	US
4	2	3	2	3	5	4	3	4	3	1	1	1	3	4	5	4	3	3	2	1	1	16	2	98	US
1	1	3	2	2	5	4	0	4	2	2	2	5	5	1	1	1	3	3	4	4	4	25	1	67	US
3	2	3	2	2	2	4	4	4	3	1	1	3	4	3	2	4	2	2	2	4	1	28	1	76	US
5	5	4	3	2	4	5	4	5	5	2	1	3	4	4	4	4	2	5	5	5	1	13	2	98	US
2	1	3	1	2	2	2	2	2	1	1	1	2	1	3	3	1	1	3	4	3	4	16	1	92	US
5	4	0	3	4	4	5	4	5	5	3	4	2	4	5	4	5	3	5	4	4	2	37	1	75	US
2	1	4	1	2	2	3	1	2	1	1	1	2	4	4	2	2	1	4	5	4	3	25	1	52	US
4	5	0	4	5	5	5	4	5	5	2	4	2	5	5	5	5	4	4	4	4	5	24	1	96	US
5	4	5	5	5	4	5	4	5	5	5	5	4	3	4	5	5	4	5	5	5	3	32	1	43	US
5	4	4	2	4	4	4	4	5	4	2	3	2	2	4	4	5	2	2	2	3	4	19	1	89	US
4	1	2	1	2	2	5	2	3	1	4	3	5	4	2	4	4	1	4	4	3	3	22	1	89	AU
4	1	3	0	2	5	4	2	1	1	2	1	2	4	4	2	1	2	3	3	1	1	18	1	61	IN
4	5	4	4	4	1	5	2	5	4	2	5	2	5	5	5	4	0	4	5	4	4	48	1	63	CA
4	2	5	1	2	5	3	4	4	2	3	2	1	4	5	4	2	2	1	4	3	2	19	1	76	CA
5	1	4	5	1	3	1	1	2	1	1	1	3	2	4	4	2	1	2	0	2	1	13	1	61	US
2	2	5	2	1	3	3	0	4	2	1	2	3	4	4	3	3	2	4	5	3	2	16	2	97	US
0	4	3	3	4	3	5	4	5	5	1	3	4	4	5	3	4	1	1	4	4	2	44	2	88	US
5	5	3	3	4	5	5	4	5	0	1	1	3	4	5	4	5	3	5	2	2	1	28	1	77	US
2	2	5	2	4	4	5	4	5	4	1	1	4	4	4	5	2	5	3	2	4	2	24	2	95	US
5	4	4	4	2	3	4	2	4	1	4	4	4	4	4	2	3	3	4	2	2	1	13	2	51	US
4	2	5	2	5	5	4	2	5	4	2	4	5	5	5	2	4	2	4	4	5	0	20	2	66	US
4	3	4	2	4	1	4	2	4	3	1	4	3	4	4	4	2	2	4	3	4	1	25	1	78	US
5	5	3	2	5	4	3	2	5	1	4	1	2	4	4	5	4	2	5	5	5	1	30	1	97	AU
4	1	4	2	1	4	2	2	1	2	1	3	4	1	2	2	1	2	4	2	1	2	25	1	84	BR
4	1	5	3	4	5	3	4	4	2	2	1	2	3	5	5	5	3	2	5	4	5	21	1	93	US
3	4	5	5	5	5	5	5	4	2	3	4	2	4	0	5	4	5	2	4	4	2	21	1	75	US
3	1	5	3	2	4	3	5	4	4	5	2	4	5	5	4	4	0	3	4	4	3	20	1	80	US
4	3	5	5	5	5	4	5	4	5	5	2	5	5	3	2	3	2	4	4	4	2	20	1	89	GB
3	2	4	3	5	4	2	4	2	2	5	4	5	5	4	4	4	0	4	5	5	5	31	1	33	DE
3	4	2	3	4	4	4	5	5	3	4	4	3	5	4	4	5	4	4	4	4	2	35	1	85	GB
4	2	3	2	1	3	1	1	2	1	5	1	5	5	2	2	1	3	3	4	4	5	29	1	86	US
3	4	1	2	4	1	4	4	2	2	1	1	3	2	4	4	5	4	1	4	2	1	15	2	93	DE
5	1	1	3	1	4	4	3	4	3	3	2	4	3	4	5	3	4	1	4	2	2	23	1	92	IN
4	1	4	2	4	5	3	4	3	3	5	4	5	5	4	3	5	2	5	5	4	3	16	1	96	US
3	2	3	1	1	4	2	1	2	2	1	1	4	4	4	1	5	4	3	3	2	4	19	2	82	US
2	2	3	2	2	4	4	2	2	2	4	4	3	5	0	1	1	1	4	5	5	5	44	1	75	US
0	4	4	0	5	3	5	5	5	2	1	1	4	1	3	4	3	4	3	3	1	1	23	1	74	US
3	3	4	2	4	4	5	2	5	4	5	4	5	5	4	4	2	0	3	5	4	4	28	2	78	PL
3	1	2	3	1	4	3	1	4	2	1	1	2	3	4	3	1	1	1	1	1	1	17	2	93	DE
5	2	4	2	4	5	5	4	4	1	4	1	4	4	4	1	2	4	4	4	2	0	27	1	74	GB
4	2	5	4	4	4	3	2	4	4	1	1	1	2	4	2	4	1	1	2	1	1	29	2	90	AU
5	2	4	2	4	3	4	4	4	3	5	3	1	5	5	4	2	1	3	4	4	5	15	1	65	AU
5	5	4	3	2	4	4	4	5	3	2	2	4	5	4	5	5	2	4	4	4	3	23	1	81	US
2	1	1	2	1	4	2	1	3	1	1	2	3	3	4	2	2	2	1	4	1	2	27	1	92	US
2	5	4	3	4	4	4	4	5	5	1	1	2	3	4	2	4	3	3	4	1	3	22	1	89	US
5	2	3	4	4	5	4	2	5	0	1	1	4	3	4	2	2	3	5	4	4	3	48	2	90	GB
1	1	2	1	2	4	4	3	4	3	4	4	3	5	5	4	2	5	2	5	4	4	22	2	94	DE
4	3	4	4	3	4	5	2	5	4	2	3	5	3	2	4	3	1	2	4	4	2	26	2	79	US
2	3	4	5	4	4	4	4	4	2	1	3	1	4	1	3	1	2	2	1	4	1	24	2	74	AU
5	2	5	1	4	5	5	2	4	5	3	4	4	5	5	2	2	2	5	4	5	4	27	2	44	US
5	4	5	2	4	4	4	5	5	3	3	2	3	5	4	1	2	2	1	4	4	3	23	2	82	IN
1	2	4	1	3	5	4	1	2	2	1	1	3	2	1	1	1	1	3	4	5	3	16	2	95	US
5	3	5	4	4	4	4	4	5	0	1	1	4	4	4	4	4	4	2	4	3	0	26	1	82	US
3	3	2	2	3	5	4	4	5	2	4	2	2	3	4	4	2	3	2	3	2	3	25	1	76	GB
5	4	4	5	4	5	4	4	5	4	5	4	5	4	4	4	5	4	2	5	3	2	21	1	90	US
5	4	5	4	4	5	5	5	5	5	3	2	1	4	4	4	4	3	2	4	3	2	14	1	72	GB
0	4	4	2	1	4	4	3	1	3	4	3	4	4	3	3	1	4	4	5	5	0	25	1	87	AU
4	2	1	1	5	4	1	1	3	1	1	1	1	3	4	3	3	3	2	3	1	1	56	1	34	US
3	2	2	1	4	4	2	1	4	2	1	2	1	1	3	2	1	2	3	4	1	1	17	2	62	US
5	4	4	4	2	5	4	3	4	3	1	2	1	3	5	5	5	4	3	4	2	2	15	1	88	US
